country,year,variable,cutpoint,y_r,n,survey,cc_rank,firstyr,lastyr,variable_cp,ccode,tcode,qcode,rcode,ktcode,tq,year_obs
Latvia,1990,just10,2,643,887,evs_combo,64,1990,2015,just10_gt2,37,26,12,15,1934,19,7
Latvia,1990,just10,3,588,887,evs_combo,64,1990,2015,just10_gt3,37,26,12,16,1934,19,7
Latvia,1990,just10,4,540,887,evs_combo,64,1990,2015,just10_gt4,37,26,12,17,1934,19,7
Latvia,1990,just10,5,356,887,evs_combo,64,1990,2015,just10_gt5,37,26,12,18,1934,19,7
Latvia,1990,just10,6,275,887,evs_combo,64,1990,2015,just10_gt6,37,26,12,19,1934,19,7
Latvia,1990,just10,7,238,887,evs_combo,64,1990,2015,just10_gt7,37,26,12,20,1934,19,7
Latvia,1990,just10,8,189,887,evs_combo,64,1990,2015,just10_gt8,37,26,12,21,1934,19,7
Latvia,1990,just10,9,149,887,evs_combo,64,1990,2015,just10_gt9,37,26,12,22,1934,19,7
Latvia,1990,a_single2,1,401,877,evs_combo,64,1990,2015,a_single2_gt1,37,26,13,23,1934,19,7
Latvia,1990,a_nomore2,1,592,887,evs_combo,64,1990,2015,a_nomore2_gt1,37,26,14,24,1934,19,7
Latvia,1996,just10,1,995,1131,wvs_combo,64,1990,2015,just10_gt1,37,32,12,14,1940,19,7
Latvia,1996,just10,2,924,1131,wvs_combo,64,1990,2015,just10_gt2,37,32,12,15,1940,19,7
Latvia,1996,just10,3,821,1131,wvs_combo,64,1990,2015,just10_gt3,37,32,12,16,1940,19,7
Latvia,1996,just10,4,742,1131,wvs_combo,64,1990,2015,just10_gt4,37,32,12,17,1940,19,7
Latvia,1996,just10,5,493,1131,wvs_combo,64,1990,2015,just10_gt5,37,32,12,18,1940,19,7
Latvia,1996,just10,6,388,1131,wvs_combo,64,1990,2015,just10_gt6,37,32,12,19,1940,19,7
Latvia,1996,just10,7,270,1131,wvs_combo,64,1990,2015,just10_gt7,37,32,12,20,1940,19,7
Latvia,1996,just10,8,141,1131,wvs_combo,64,1990,2015,just10_gt8,37,32,12,21,1940,19,7
Latvia,1996,just10,9,80,1131,wvs_combo,64,1990,2015,just10_gt9,37,32,12,22,1940,19,7
Latvia,1998,a_defect4,1,1015,1148,issp1998,64,1990,2015,a_defect4_gt1,37,34,16,27,1942,19,7
Latvia,1998,a_defect4,2,932,1148,issp1998,64,1990,2015,a_defect4_gt2,37,34,16,28,1942,19,7
Latvia,1998,a_defect4,3,764,1148,issp1998,64,1990,2015,a_defect4_gt3,37,34,16,29,1942,19,7
Latvia,1998,a_poor4,1,934,1129,issp1998,64,1990,2015,a_poor4_gt1,37,34,17,30,1942,19,7
Latvia,1998,a_poor4,2,712,1129,issp1998,64,1990,2015,a_poor4_gt2,37,34,17,31,1942,19,7
Latvia,1998,a_poor4,3,501,1129,issp1998,64,1990,2015,a_poor4_gt3,37,34,17,32,1942,19,7
Latvia,1998,free4,1,980,1039,cdcee,64,1990,2015,free4_gt1,37,34,24,49,1942,19,7
Latvia,1998,free4,2,867,1039,cdcee,64,1990,2015,free4_gt2,37,34,24,50,1942,19,7
Latvia,1998,free4,3,524,1039,cdcee,64,1990,2015,free4_gt3,37,34,24,51,1942,19,7
Latvia,1999,just10,1,610,964,evs_combo,64,1990,2015,just10_gt1,37,35,12,14,1943,19,7
Latvia,1999,just10,2,562,964,evs_combo,64,1990,2015,just10_gt2,37,35,12,15,1943,19,7
Latvia,1999,just10,3,481,964,evs_combo,64,1990,2015,just10_gt3,37,35,12,16,1943,19,7
Latvia,1999,just10,4,422,964,evs_combo,64,1990,2015,just10_gt4,37,35,12,17,1943,19,7
Latvia,1999,just10,5,205,964,evs_combo,64,1990,2015,just10_gt5,37,35,12,18,1943,19,7
Latvia,1999,just10,6,148,964,evs_combo,64,1990,2015,just10_gt6,37,35,12,19,1943,19,7
Latvia,1999,just10,7,107,964,evs_combo,64,1990,2015,just10_gt7,37,35,12,20,1943,19,7
Latvia,1999,just10,8,78,964,evs_combo,64,1990,2015,just10_gt8,37,35,12,21,1943,19,7
Latvia,1999,just10,9,56,964,evs_combo,64,1990,2015,just10_gt9,37,35,12,22,1943,19,7
Latvia,1999,a_single2,1,426,801,evs_combo,64,1990,2015,a_single2_gt1,37,35,13,23,1943,19,7
Latvia,1999,a_nomore2,1,554,865,evs_combo,64,1990,2015,a_nomore2_gt1,37,35,14,24,1943,19,7
Latvia,2008,just10,1,1004,1423,evs_combo,64,1990,2015,just10_gt1,37,44,12,14,1952,19,7
Latvia,2008,just10,2,905,1423,evs_combo,64,1990,2015,just10_gt2,37,44,12,15,1952,19,7
Latvia,2008,just10,3,764,1423,evs_combo,64,1990,2015,just10_gt3,37,44,12,16,1952,19,7
Latvia,2008,just10,4,625,1423,evs_combo,64,1990,2015,just10_gt4,37,44,12,17,1952,19,7
Latvia,2008,just10,5,341,1423,evs_combo,64,1990,2015,just10_gt5,37,44,12,18,1952,19,7
Latvia,2008,just10,6,212,1423,evs_combo,64,1990,2015,just10_gt6,37,44,12,19,1952,19,7
Latvia,2008,just10,7,137,1423,evs_combo,64,1990,2015,just10_gt7,37,44,12,20,1952,19,7
Latvia,2008,just10,8,81,1423,evs_combo,64,1990,2015,just10_gt8,37,44,12,21,1952,19,7
Latvia,2008,just10,9,52,1423,evs_combo,64,1990,2015,just10_gt9,37,44,12,22,1952,19,7
Latvia,2008,a_single2,1,690,1265,evs_combo,64,1990,2015,a_single2_gt1,37,44,13,23,1952,19,7
Latvia,2008,a_nomore2,1,835,1317,evs_combo,64,1990,2015,a_nomore2_gt1,37,44,14,24,1952,19,7
Latvia,2009,a_defect4,1,845,981,issp2008,64,1990,2015,a_defect4_gt1,37,45,16,27,1953,19,7
Latvia,2009,a_defect4,2,710,981,issp2008,64,1990,2015,a_defect4_gt2,37,45,16,28,1953,19,7
Latvia,2009,a_defect4,3,531,981,issp2008,64,1990,2015,a_defect4_gt3,37,45,16,29,1953,19,7
Latvia,2009,a_poor4,1,766,972,issp2008,64,1990,2015,a_poor4_gt1,37,45,17,30,1953,19,7
Latvia,2009,a_poor4,2,511,972,issp2008,64,1990,2015,a_poor4_gt2,37,45,17,31,1953,19,7
Latvia,2009,a_poor4,3,257,972,issp2008,64,1990,2015,a_poor4_gt3,37,45,17,32,1953,19,7
Latvia,2015,l_ncca4,1,823,883,pewrel2015_ee,64,1990,2015,l_ncca4_gt1,37,51,7,7,1959,19,7
Latvia,2015,l_ncca4,2,550,883,pewrel2015_ee,64,1990,2015,l_ncca4_gt2,37,51,7,8,1959,19,7
Latvia,2015,l_ncca4,3,293,883,pewrel2015_ee,64,1990,2015,l_ncca4_gt3,37,51,7,9,1959,19,7
Latvia,2015,moral3,1,403,670,pewrel2015_ee,64,1990,2015,moral3_gt1,37,51,22,46,1959,19,7
Latvia,2015,moral3,2,265,670,pewrel2015_ee,64,1990,2015,moral3_gt2,37,51,22,47,1959,19,7
China,1990,a_health2,1,901,990,wvs_combo,61,1990,2013,a_health2_gt1,38,26,10,12,1987,12,8
China,1990,a_defect2,1,927,985,wvs_combo,61,1990,2013,a_defect2_gt1,38,26,11,13,1987,12,8
China,1990,just10,1,812,955,wvs_combo,61,1990,2013,just10_gt1,38,26,12,14,1987,12,8
China,1990,just10,2,787,955,wvs_combo,61,1990,2013,just10_gt2,38,26,12,15,1987,12,8
China,1990,just10,3,740,955,wvs_combo,61,1990,2013,just10_gt3,38,26,12,16,1987,12,8
China,1990,just10,4,686,955,wvs_combo,61,1990,2013,just10_gt4,38,26,12,17,1987,12,8
China,1990,just10,5,383,955,wvs_combo,61,1990,2013,just10_gt5,38,26,12,18,1987,12,8
China,1990,just10,6,124,955,wvs_combo,61,1990,2013,just10_gt6,38,26,12,19,1987,12,8
China,1990,just10,7,94,955,wvs_combo,61,1990,2013,just10_gt7,38,26,12,20,1987,12,8
China,1990,just10,8,55,955,wvs_combo,61,1990,2013,just10_gt8,38,26,12,21,1987,12,8
China,1990,just10,9,35,955,wvs_combo,61,1990,2013,just10_gt9,38,26,12,22,1987,12,8
China,1990,a_single2,1,728,962,wvs_combo,61,1990,2013,a_single2_gt1,38,26,13,23,1987,12,8
China,1990,a_nomore2,1,918,987,wvs_combo,61,1990,2013,a_nomore2_gt1,38,26,14,24,1987,12,8
China,1995,just10,1,962,1400,wvs_combo,61,1990,2013,just10_gt1,38,31,12,14,1992,12,8
China,1995,just10,2,855,1400,wvs_combo,61,1990,2013,just10_gt2,38,31,12,15,1992,12,8
China,1995,just10,3,737,1400,wvs_combo,61,1990,2013,just10_gt3,38,31,12,16,1992,12,8
China,1995,just10,4,635,1400,wvs_combo,61,1990,2013,just10_gt4,38,31,12,17,1992,12,8
China,1995,just10,5,306,1400,wvs_combo,61,1990,2013,just10_gt5,38,31,12,18,1992,12,8
China,1995,just10,6,244,1400,wvs_combo,61,1990,2013,just10_gt6,38,31,12,19,1992,12,8
China,1995,just10,7,205,1400,wvs_combo,61,1990,2013,just10_gt7,38,31,12,20,1992,12,8
China,1995,just10,8,160,1400,wvs_combo,61,1990,2013,just10_gt8,38,31,12,21,1992,12,8
China,1995,just10,9,131,1400,wvs_combo,61,1990,2013,just10_gt9,38,31,12,22,1992,12,8
China,2001,just10,1,428,973,wvs_combo,61,1990,2013,just10_gt1,38,37,12,14,1998,12,8
China,2001,just10,2,354,973,wvs_combo,61,1990,2013,just10_gt2,38,37,12,15,1998,12,8
China,2001,just10,3,318,973,wvs_combo,61,1990,2013,just10_gt3,38,37,12,16,1998,12,8
China,2001,just10,4,300,973,wvs_combo,61,1990,2013,just10_gt4,38,37,12,17,1998,12,8
China,2001,just10,5,215,973,wvs_combo,61,1990,2013,just10_gt5,38,37,12,18,1998,12,8
China,2001,just10,6,192,973,wvs_combo,61,1990,2013,just10_gt6,38,37,12,19,1998,12,8
China,2001,just10,7,175,973,wvs_combo,61,1990,2013,just10_gt7,38,37,12,20,1998,12,8
China,2001,just10,8,145,973,wvs_combo,61,1990,2013,just10_gt8,38,37,12,21,1998,12,8
China,2001,just10,9,124,973,wvs_combo,61,1990,2013,just10_gt9,38,37,12,22,1998,12,8
China,2006,just10,1,1224,1993,asiab2006,61,1990,2013,just10_gt1,38,42,12,14,2003,12,8
China,2006,just10,2,1121,1993,asiab2006,61,1990,2013,just10_gt2,38,42,12,15,2003,12,8
China,2006,just10,3,999,1993,asiab2006,61,1990,2013,just10_gt3,38,42,12,16,2003,12,8
China,2006,just10,4,900,1993,asiab2006,61,1990,2013,just10_gt4,38,42,12,17,2003,12,8
China,2006,just10,5,561,1993,asiab2006,61,1990,2013,just10_gt5,38,42,12,18,2003,12,8
China,2006,just10,6,410,1993,asiab2006,61,1990,2013,just10_gt6,38,42,12,19,2003,12,8
China,2006,just10,7,328,1993,asiab2006,61,1990,2013,just10_gt7,38,42,12,20,2003,12,8
China,2006,just10,8,261,1993,asiab2006,61,1990,2013,just10_gt8,38,42,12,21,2003,12,8
China,2006,just10,9,219,1993,asiab2006,61,1990,2013,just10_gt9,38,42,12,22,2003,12,8
China,2007,just10,1,540,1730,wvs_combo,61,1990,2013,just10_gt1,38,43,12,14,2004,12,8
China,2007,just10,2,377,1730,wvs_combo,61,1990,2013,just10_gt2,38,43,12,15,2004,12,8
China,2007,just10,3,289,1730,wvs_combo,61,1990,2013,just10_gt3,38,43,12,16,2004,12,8
China,2007,just10,4,238,1730,wvs_combo,61,1990,2013,just10_gt4,38,43,12,17,2004,12,8
China,2007,just10,5,162,1730,wvs_combo,61,1990,2013,just10_gt5,38,43,12,18,2004,12,8
China,2007,just10,6,111,1730,wvs_combo,61,1990,2013,just10_gt6,38,43,12,19,2004,12,8
China,2007,just10,7,85,1730,wvs_combo,61,1990,2013,just10_gt7,38,43,12,20,2004,12,8
China,2007,just10,8,48,1730,wvs_combo,61,1990,2013,just10_gt8,38,43,12,21,2004,12,8
China,2007,just10,9,36,1730,wvs_combo,61,1990,2013,just10_gt9,38,43,12,22,2004,12,8
China,2008,free2,1,671,931,pipa200711,61,1990,2013,free2_gt1,38,44,23,48,2005,12,8
China,2012,just10,1,980,1863,wvs_combo,61,1990,2013,just10_gt1,38,48,12,14,2009,12,8
China,2012,just10,2,745,1863,wvs_combo,61,1990,2013,just10_gt2,38,48,12,15,2009,12,8
China,2012,just10,3,564,1863,wvs_combo,61,1990,2013,just10_gt3,38,48,12,16,2009,12,8
China,2012,just10,4,421,1863,wvs_combo,61,1990,2013,just10_gt4,38,48,12,17,2009,12,8
China,2012,just10,5,295,1863,wvs_combo,61,1990,2013,just10_gt5,38,48,12,18,2009,12,8
China,2012,just10,6,186,1863,wvs_combo,61,1990,2013,just10_gt6,38,48,12,19,2009,12,8
China,2012,just10,7,102,1863,wvs_combo,61,1990,2013,just10_gt7,38,48,12,20,2009,12,8
China,2012,just10,8,51,1863,wvs_combo,61,1990,2013,just10_gt8,38,48,12,21,2009,12,8
China,2012,just10,9,31,1863,wvs_combo,61,1990,2013,just10_gt9,38,48,12,22,2009,12,8
China,2013,moral3,1,1596,2795,pew2013,61,1990,2013,moral3_gt1,38,49,22,46,2010,12,8
China,2013,moral3,2,939,2795,pew2013,61,1990,2013,moral3_gt2,38,49,22,47,2010,12,8
India,1990,a_health2,1,2264,2500,wvs_combo,61,1990,2014,a_health2_gt1,39,26,10,12,2040,12,7
India,1990,a_defect2,1,1710,2500,wvs_combo,61,1990,2014,a_defect2_gt1,39,26,11,13,2040,12,7
India,1990,just10,1,1524,2474,wvs_combo,61,1990,2014,just10_gt1,39,26,12,14,2040,12,7
India,1990,just10,2,1381,2474,wvs_combo,61,1990,2014,just10_gt2,39,26,12,15,2040,12,7
India,1990,just10,3,1152,2474,wvs_combo,61,1990,2014,just10_gt3,39,26,12,16,2040,12,7
India,1990,just10,4,913,2474,wvs_combo,61,1990,2014,just10_gt4,39,26,12,17,2040,12,7
India,1990,just10,5,366,2474,wvs_combo,61,1990,2014,just10_gt5,39,26,12,18,2040,12,7
India,1990,just10,6,233,2474,wvs_combo,61,1990,2014,just10_gt6,39,26,12,19,2040,12,7
India,1990,just10,7,169,2474,wvs_combo,61,1990,2014,just10_gt7,39,26,12,20,2040,12,7
India,1990,just10,8,93,2474,wvs_combo,61,1990,2014,just10_gt8,39,26,12,21,2040,12,7
India,1990,just10,9,55,2474,wvs_combo,61,1990,2014,just10_gt9,39,26,12,22,2040,12,7
India,1990,a_single2,1,1784,2500,wvs_combo,61,1990,2014,a_single2_gt1,39,26,13,23,2040,12,7
India,1990,a_nomore2,1,1519,2500,wvs_combo,61,1990,2014,a_nomore2_gt1,39,26,14,24,2040,12,7
India,1995,just10,1,892,1954,wvs_combo,61,1990,2014,just10_gt1,39,31,12,14,2045,12,7
India,1995,just10,2,734,1954,wvs_combo,61,1990,2014,just10_gt2,39,31,12,15,2045,12,7
India,1995,just10,3,494,1954,wvs_combo,61,1990,2014,just10_gt3,39,31,12,16,2045,12,7
India,1995,just10,4,388,1954,wvs_combo,61,1990,2014,just10_gt4,39,31,12,17,2045,12,7
India,1995,just10,5,177,1954,wvs_combo,61,1990,2014,just10_gt5,39,31,12,18,2045,12,7
India,1995,just10,6,123,1954,wvs_combo,61,1990,2014,just10_gt6,39,31,12,19,2045,12,7
India,1995,just10,7,103,1954,wvs_combo,61,1990,2014,just10_gt7,39,31,12,20,2045,12,7
India,1995,just10,8,69,1954,wvs_combo,61,1990,2014,just10_gt8,39,31,12,21,2045,12,7
India,1995,just10,9,46,1954,wvs_combo,61,1990,2014,just10_gt9,39,31,12,22,2045,12,7
India,2001,just10,1,621,1794,wvs_combo,61,1990,2014,just10_gt1,39,37,12,14,2051,12,7
India,2001,just10,2,619,1794,wvs_combo,61,1990,2014,just10_gt2,39,37,12,15,2051,12,7
India,2001,just10,3,544,1794,wvs_combo,61,1990,2014,just10_gt3,39,37,12,16,2051,12,7
India,2001,just10,4,544,1794,wvs_combo,61,1990,2014,just10_gt4,39,37,12,17,2051,12,7
India,2001,just10,5,499,1794,wvs_combo,61,1990,2014,just10_gt5,39,37,12,18,2051,12,7
India,2001,just10,6,499,1794,wvs_combo,61,1990,2014,just10_gt6,39,37,12,19,2051,12,7
India,2001,just10,7,205,1794,wvs_combo,61,1990,2014,just10_gt7,39,37,12,20,2051,12,7
India,2001,just10,8,205,1794,wvs_combo,61,1990,2014,just10_gt8,39,37,12,21,2051,12,7
India,2001,just10,9,200,1794,wvs_combo,61,1990,2014,just10_gt9,39,37,12,22,2051,12,7
India,2005,just10,1,265,1207,asiab2005,61,1990,2014,just10_gt1,39,41,12,14,2055,12,7
India,2005,just10,2,133,1207,asiab2005,61,1990,2014,just10_gt2,39,41,12,15,2055,12,7
India,2005,just10,3,86,1207,asiab2005,61,1990,2014,just10_gt3,39,41,12,16,2055,12,7
India,2005,just10,4,67,1207,asiab2005,61,1990,2014,just10_gt4,39,41,12,17,2055,12,7
India,2005,just10,5,25,1207,asiab2005,61,1990,2014,just10_gt5,39,41,12,18,2055,12,7
India,2005,just10,6,13,1207,asiab2005,61,1990,2014,just10_gt6,39,41,12,19,2055,12,7
India,2005,just10,7,6,1207,asiab2005,61,1990,2014,just10_gt7,39,41,12,20,2055,12,7
India,2005,just10,8,6,1207,asiab2005,61,1990,2014,just10_gt8,39,41,12,21,2055,12,7
India,2005,just10,9,4,1207,asiab2005,61,1990,2014,just10_gt9,39,41,12,22,2055,12,7
India,2006,just10,1,683,1663,wvs_combo,61,1990,2014,just10_gt1,39,42,12,14,2056,12,7
India,2006,just10,2,683,1663,wvs_combo,61,1990,2014,just10_gt2,39,42,12,15,2056,12,7
India,2006,just10,3,683,1663,wvs_combo,61,1990,2014,just10_gt3,39,42,12,16,2056,12,7
India,2006,just10,4,447,1663,wvs_combo,61,1990,2014,just10_gt4,39,42,12,17,2056,12,7
India,2006,just10,5,447,1663,wvs_combo,61,1990,2014,just10_gt5,39,42,12,18,2056,12,7
India,2006,just10,6,262,1663,wvs_combo,61,1990,2014,just10_gt6,39,42,12,19,2056,12,7
India,2006,just10,7,262,1663,wvs_combo,61,1990,2014,just10_gt7,39,42,12,20,2056,12,7
India,2006,just10,8,139,1663,wvs_combo,61,1990,2014,just10_gt8,39,42,12,21,2056,12,7
India,2006,just10,9,139,1663,wvs_combo,61,1990,2014,just10_gt9,39,42,12,22,2056,12,7
India,2008,free2,1,378,923,pipa200711,61,1990,2014,free2_gt1,39,44,23,48,2058,12,7
India,2014,just10,1,1188,1561,wvs_combo,61,1990,2014,just10_gt1,39,50,12,14,2064,12,7
India,2014,just10,2,1016,1561,wvs_combo,61,1990,2014,just10_gt2,39,50,12,15,2064,12,7
India,2014,just10,3,887,1561,wvs_combo,61,1990,2014,just10_gt3,39,50,12,16,2064,12,7
India,2014,just10,4,750,1561,wvs_combo,61,1990,2014,just10_gt4,39,50,12,17,2064,12,7
India,2014,just10,5,624,1561,wvs_combo,61,1990,2014,just10_gt5,39,50,12,18,2064,12,7
India,2014,just10,6,483,1561,wvs_combo,61,1990,2014,just10_gt6,39,50,12,19,2064,12,7
India,2014,just10,7,273,1561,wvs_combo,61,1990,2014,just10_gt7,39,50,12,20,2064,12,7
India,2014,just10,8,161,1561,wvs_combo,61,1990,2014,just10_gt8,39,50,12,21,2064,12,7
India,2014,just10,9,54,1561,wvs_combo,61,1990,2014,just10_gt9,39,50,12,22,2064,12,7
India,2014,moral3,1,669,2139,pew2014_india,61,1990,2014,moral3_gt1,39,50,22,46,2064,12,7
India,2014,moral3,2,421,2139,pew2014_india,61,1990,2014,moral3_gt2,39,50,22,47,2064,12,7
Denmark,1979,free4,1,929,989,eb11,58,1979,2009,free4_gt1,40,15,24,49,2082,21,8
Denmark,1979,free4,2,819,989,eb11,58,1979,2009,free4_gt2,40,15,24,50,2082,21,8
Denmark,1979,free4,3,571,989,eb11,58,1979,2009,free4_gt3,40,15,24,51,2082,21,8
Denmark,1981,a_health2,1,1124,1154,evs_combo,58,1979,2009,a_health2_gt1,40,17,10,12,2084,21,8
Denmark,1981,a_defect2,1,1068,1140,evs_combo,58,1979,2009,a_defect2_gt1,40,17,11,13,2084,21,8
Denmark,1981,just10,1,899,1171,evs_combo,58,1979,2009,just10_gt1,40,17,12,14,2084,21,8
Denmark,1981,just10,2,878,1171,evs_combo,58,1979,2009,just10_gt2,40,17,12,15,2084,21,8
Denmark,1981,just10,3,847,1171,evs_combo,58,1979,2009,just10_gt3,40,17,12,16,2084,21,8
Denmark,1981,just10,4,813,1171,evs_combo,58,1979,2009,just10_gt4,40,17,12,17,2084,21,8
Denmark,1981,just10,5,664,1171,evs_combo,58,1979,2009,just10_gt5,40,17,12,18,2084,21,8
Denmark,1981,just10,6,619,1171,evs_combo,58,1979,2009,just10_gt6,40,17,12,19,2084,21,8
Denmark,1981,just10,7,591,1171,evs_combo,58,1979,2009,just10_gt7,40,17,12,20,2084,21,8
Denmark,1981,just10,8,534,1171,evs_combo,58,1979,2009,just10_gt8,40,17,12,21,2084,21,8
Denmark,1981,just10,9,475,1171,evs_combo,58,1979,2009,just10_gt9,40,17,12,22,2084,21,8
Denmark,1981,a_single2,1,655,1100,evs_combo,58,1979,2009,a_single2_gt1,40,17,13,23,2084,21,8
Denmark,1981,a_nomore2,1,768,1112,evs_combo,58,1979,2009,a_nomore2_gt1,40,17,14,24,2084,21,8
Denmark,1990,a_health2,1,994,1020,evs_combo,58,1979,2009,a_health2_gt1,40,26,10,12,2093,21,8
Denmark,1990,a_defect2,1,806,962,evs_combo,58,1979,2009,a_defect2_gt1,40,26,11,13,2093,21,8
Denmark,1990,a_single2,1,564,982,evs_combo,58,1979,2009,a_single2_gt1,40,26,13,23,2093,21,8
Denmark,1990,a_nomore2,1,629,994,evs_combo,58,1979,2009,a_nomore2_gt1,40,26,14,24,2093,21,8
Denmark,1992,free5,1,947,992,eb38,58,1979,2009,free5_gt1,40,28,27,57,2095,21,8
Denmark,1992,free5,2,922,992,eb38,58,1979,2009,free5_gt2,40,28,27,58,2095,21,8
Denmark,1992,free5,3,904,992,eb38,58,1979,2009,free5_gt3,40,28,27,59,2095,21,8
Denmark,1992,free5,4,826,992,eb38,58,1979,2009,free5_gt4,40,28,27,60,2095,21,8
Denmark,1998,a_defect4,1,1023,1076,issp1998,58,1979,2009,a_defect4_gt1,40,34,16,27,2101,21,8
Denmark,1998,a_defect4,2,953,1076,issp1998,58,1979,2009,a_defect4_gt2,40,34,16,28,2101,21,8
Denmark,1998,a_defect4,3,775,1076,issp1998,58,1979,2009,a_defect4_gt3,40,34,16,29,2101,21,8
Denmark,1998,a_poor4,1,832,1052,issp1998,58,1979,2009,a_poor4_gt1,40,34,17,30,2101,21,8
Denmark,1998,a_poor4,2,661,1052,issp1998,58,1979,2009,a_poor4_gt2,40,34,17,31,2101,21,8
Denmark,1998,a_poor4,3,390,1052,issp1998,58,1979,2009,a_poor4_gt3,40,34,17,32,2101,21,8
Denmark,1999,just10,1,863,991,evs_combo,58,1979,2009,just10_gt1,40,35,12,14,2102,21,8
Denmark,1999,just10,2,844,991,evs_combo,58,1979,2009,just10_gt2,40,35,12,15,2102,21,8
Denmark,1999,just10,3,794,991,evs_combo,58,1979,2009,just10_gt3,40,35,12,16,2102,21,8
Denmark,1999,just10,4,774,991,evs_combo,58,1979,2009,just10_gt4,40,35,12,17,2102,21,8
Denmark,1999,just10,5,618,991,evs_combo,58,1979,2009,just10_gt5,40,35,12,18,2102,21,8
Denmark,1999,just10,6,572,991,evs_combo,58,1979,2009,just10_gt6,40,35,12,19,2102,21,8
Denmark,1999,just10,7,515,991,evs_combo,58,1979,2009,just10_gt7,40,35,12,20,2102,21,8
Denmark,1999,just10,8,437,991,evs_combo,58,1979,2009,just10_gt8,40,35,12,21,2102,21,8
Denmark,1999,just10,9,372,991,evs_combo,58,1979,2009,just10_gt9,40,35,12,22,2102,21,8
Denmark,1999,a_single2,1,750,921,evs_combo,58,1979,2009,a_single2_gt1,40,35,13,23,2102,21,8
Denmark,1999,a_nomore2,1,668,922,evs_combo,58,1979,2009,a_nomore2_gt1,40,35,14,24,2102,21,8
Denmark,2008,just10,1,1381,1481,evs_combo,58,1979,2009,just10_gt1,40,44,12,14,2111,21,8
Denmark,2008,just10,2,1356,1481,evs_combo,58,1979,2009,just10_gt2,40,44,12,15,2111,21,8
Denmark,2008,just10,3,1304,1481,evs_combo,58,1979,2009,just10_gt3,40,44,12,16,2111,21,8
Denmark,2008,just10,4,1264,1481,evs_combo,58,1979,2009,just10_gt4,40,44,12,17,2111,21,8
Denmark,2008,just10,5,1055,1481,evs_combo,58,1979,2009,just10_gt5,40,44,12,18,2111,21,8
Denmark,2008,just10,6,1003,1481,evs_combo,58,1979,2009,just10_gt6,40,44,12,19,2111,21,8
Denmark,2008,just10,7,912,1481,evs_combo,58,1979,2009,just10_gt7,40,44,12,20,2111,21,8
Denmark,2008,just10,8,713,1481,evs_combo,58,1979,2009,just10_gt8,40,44,12,21,2111,21,8
Denmark,2008,just10,9,567,1481,evs_combo,58,1979,2009,just10_gt9,40,44,12,22,2111,21,8
Denmark,2008,a_single2,1,1277,1440,evs_combo,58,1979,2009,a_single2_gt1,40,44,13,23,2111,21,8
Denmark,2008,a_nomore2,1,1169,1447,evs_combo,58,1979,2009,a_nomore2_gt1,40,44,14,24,2111,21,8
Denmark,2009,a_defect4,1,1846,1927,issp2008,58,1979,2009,a_defect4_gt1,40,45,16,27,2112,21,8
Denmark,2009,a_defect4,2,1767,1927,issp2008,58,1979,2009,a_defect4_gt2,40,45,16,28,2112,21,8
Denmark,2009,a_defect4,3,1398,1927,issp2008,58,1979,2009,a_defect4_gt3,40,45,16,29,2112,21,8
Denmark,2009,a_poor4,1,1518,1851,issp2008,58,1979,2009,a_poor4_gt1,40,45,17,30,2112,21,8
Denmark,2009,a_poor4,2,1264,1851,issp2008,58,1979,2009,a_poor4_gt2,40,45,17,31,2112,21,8
Denmark,2009,a_poor4,3,837,1851,issp2008,58,1979,2009,a_poor4_gt3,40,45,17,32,2112,21,8
Austria,1990,a_health2,1,1343,1437,evs_combo,57,1990,2008,a_health2_gt1,41,26,10,12,2146,18,5
Austria,1990,a_defect2,1,1110,1414,evs_combo,57,1990,2008,a_defect2_gt1,41,26,11,13,2146,18,5
Austria,1990,just10,1,990,1432,evs_combo,57,1990,2008,just10_gt1,41,26,12,14,2146,18,5
Austria,1990,just10,2,837,1432,evs_combo,57,1990,2008,just10_gt2,41,26,12,15,2146,18,5
Austria,1990,just10,3,669,1432,evs_combo,57,1990,2008,just10_gt3,41,26,12,16,2146,18,5
Austria,1990,just10,4,569,1432,evs_combo,57,1990,2008,just10_gt4,41,26,12,17,2146,18,5
Austria,1990,just10,5,323,1432,evs_combo,57,1990,2008,just10_gt5,41,26,12,18,2146,18,5
Austria,1990,just10,6,228,1432,evs_combo,57,1990,2008,just10_gt6,41,26,12,19,2146,18,5
Austria,1990,just10,7,169,1432,evs_combo,57,1990,2008,just10_gt7,41,26,12,20,2146,18,5
Austria,1990,just10,8,96,1432,evs_combo,57,1990,2008,just10_gt8,41,26,12,21,2146,18,5
Austria,1990,just10,9,66,1432,evs_combo,57,1990,2008,just10_gt9,41,26,12,22,2146,18,5
Austria,1990,a_single2,1,222,1415,evs_combo,57,1990,2008,a_single2_gt1,41,26,13,23,2146,18,5
Austria,1990,a_nomore2,1,391,1413,evs_combo,57,1990,2008,a_nomore2_gt1,41,26,14,24,2146,18,5
Austria,1993,l_defect4,1,243,959,issp1991,57,1990,2008,l_defect4_gt1,41,29,18,33,2149,18,5
Austria,1993,l_defect4,2,81,959,issp1991,57,1990,2008,l_defect4_gt2,41,29,18,34,2149,18,5
Austria,1993,l_defect4,3,39,959,issp1991,57,1990,2008,l_defect4_gt3,41,29,18,35,2149,18,5
